,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BCLASS,ADDRESS,APT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,CONDOLOT
4005,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2C,562,33,,D0,53 EAST 10TH STREET,GRBST,10003,0,0,0,0,0,1900,2,D0,4100000,2016-05-03,0
4006,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,562,36,,D0,43 EAST 10TH STREET,2E,10003,0,0,0,0,0,1900,2,D0,782500,2015-11-05,0
4007,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,562,40,,D4,35 EAST 10TH STREET,3G,10003,0,0,0,0,0,1900,2,D4,470000,2015-09-11,0
4008,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,562,40,,D4,35 EAST 10TH STREET,7AB,10003,0,0,0,0,0,1900,2,D4,2400000,2016-06-07,0
4009,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,721,10003,0,0,0,0,0,1930,2,D0,722500,2015-09-29,0
4010,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,308,10003,0,0,0,0,0,1930,2,D0,875000,2015-10-02,0
4011,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,310,10003,0,0,0,0,0,1930,2,D0,1165000,2015-12-14,0
4012,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,801 BROADWAY,715,10003,0,0,0,0,0,1930,2,D0,1250000,2016-01-22,0
4013,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,211,10003,0,0,0,0,0,1930,2,D0,618000,2016-01-27,0
4014,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,214,10003,0,0,0,0,0,1930,2,D0,490000,2015-09-16,0
4015,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,323,10003,0,0,0,0,0,1930,2,D0,1050000,2016-03-14,0
4016,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,725,10003,0,0,0,0,0,1930,2,D0,590000,2016-06-13,0
4017,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,702,10003,0,0,0,0,0,1930,2,D0,1200000,2016-06-28,0
4018,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,563,37,,D0,67 EAST 11TH STREET,709,10003,0,0,0,0,0,1930,2,D0,1100000,2016-07-07,0
4019,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,1,,D4,31 EAST 12TH   STREET,9G,10003,0,0,0,0,0,1929,2,D4,550000,2016-07-27,0
4020,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,20,,D0,49 EAST 12TH STREET,4I,10003,0,0,0,0,0,1910,2,D0,725000,2016-02-08,0
4021,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,20,,D0,825 BROADWAY,1X,10003,0,0,0,0,0,1910,2,D0,12240000,2016-06-10,0
4022,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,204,10003,0,0,0,0,0,1900,2,D0,829000,2015-09-23,0
4023,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,111,10003,0,0,0,0,0,1900,2,D0,2466667,2015-09-17,0
4024,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,108,10003,0,0,0,0,0,1900,2,D0,1200000,2015-11-18,0
4025,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,702,10003,0,0,0,0,0,1900,2,D0,1300000,2015-12-22,0
4026,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,410,10003,0,0,0,0,0,1900,2,D0,800000,2016-01-19,0
4027,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,302,10003,0,0,0,0,0,1900,2,D0,1230000,2016-04-21,0
4028,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,26,,D0,39 EAST 12TH STREET,306,10003,0,0,0,0,0,1900,2,D0,1285000,2016-06-16,0
4029,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,36,,D0,830 BROADWAY,10,10003,0,0,0,0,0,1896,2,D0,0,2016-04-11,0
4030,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,8B,10003,0,0,0,0,0,1963,2,D4,777000,2015-10-09,0
4031,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,6F,10003,0,0,0,0,0,1963,2,D4,1450000,2015-11-23,0
4032,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,15D,10003,0,0,0,0,0,1963,2,D4,775000,2016-01-13,0
4033,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,17B,10003,0,0,0,0,0,1963,2,D4,660000,2016-04-11,0
4034,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,13A,10003,0,0,0,0,0,1963,2,D4,550000,2016-06-23,0
4035,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,564,54,,D4,77 EAST 12TH STREET,11C,10003,0,0,0,0,0,1963,2,D4,882000,2016-07-21,0
4036,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,6N,10003,0,0,0,0,0,1955,2,D4,1825000,2015-10-14,0
4037,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,3J,10003,0,0,0,0,0,1955,2,D4,665000,2015-11-09,0
4038,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,2A,10003,0,0,0,0,0,1955,2,D4,585000,2015-10-20,0
4039,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,7S,10003,0,0,0,0,0,1955,2,D4,1050000,2015-12-16,0
4040,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 5 AVENUE,8V,10003,0,0,0,0,0,1955,2,D4,1300000,2016-01-06,0
4041,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,10M,10003,0,0,0,0,0,1955,2,D4,965025,2016-01-08,0
4042,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,14W,10003,0,0,0,0,0,1955,2,D4,917450,2016-01-08,0
4043,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,7F,10003,0,0,0,0,0,1955,2,D4,1375000,2016-04-25,0
4044,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVE,9R,10003,0,0,0,0,0,1955,2,D4,1475000,2016-04-29,0
4045,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,1,,D4,11 FIFTH AVENUE,6E,10003,0,0,0,0,0,1955,2,D4,1630000,2016-06-21,0
4046,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 UNIVERSITY PLACE,19D,10003,0,0,0,0,0,1964,2,D4,1750000,2015-08-13,0
4047,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,7N,10003,0,0,0,0,0,1964,2,D4,735000,2015-10-20,0
4048,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,11J,10003,0,0,0,0,0,1964,2,D4,935000,2015-10-15,0
4049,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,14B,10003,0,0,0,0,0,1964,2,D4,1650000,2015-11-12,0
4050,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,5U,10003,0,0,0,0,0,1964,2,D4,1745000,2015-11-05,0
4051,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,26A,10003,0,0,0,0,0,1964,2,D4,925000,2015-11-10,0
4052,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 E. 9TH STREET,8T,10003,0,0,0,0,0,1964,2,D4,696900,2015-09-10,0
4053,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,3H,10003,0,0,0,0,0,1964,2,D4,0,2015-11-06,0
4054,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,16E,10003,0,0,0,0,0,1964,2,D4,800000,2015-11-24,0
4055,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,15A,10003,0,0,0,0,0,1964,2,D4,950000,2016-01-12,0
4056,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,23E,10003,0,0,0,0,0,1964,2,D4,2895000,2016-01-19,0
4057,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,7G,10003,0,0,0,0,0,1964,2,D4,749000,2016-01-08,0
4058,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,10FG,10003,0,0,0,0,0,1964,2,D4,2425000,2016-04-18,0
4059,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,11S,10003,0,0,0,0,0,1964,2,D4,799000,2016-07-21,0
4060,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,8G,10003,0,0,0,0,0,1964,2,D4,770000,2016-07-20,0
4061,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,566,18,,D4,20 EAST 9TH STREET,11D,10003,0,0,0,0,0,1964,2,D4,1595000,2016-07-18,0
4062,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,7,,D4,33 FIFTH AVENUE,14D,10003,0,0,0,0,0,1924,2,D4,1310000,2015-11-20,0
4063,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,7,,D4,33 FIFTH AVENUE,7C,10003,0,0,0,0,0,1924,2,D4,1800000,2015-11-10,0
4064,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,7,,D4,33 FIFTH AVENUE,7AB,10003,0,0,0,0,0,1924,2,D4,3885000,2016-03-23,0
4065,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,19,,D4,26 EAST 10TH STREET,3G,10003,0,0,0,0,0,1926,2,D4,1475000,2015-09-30,0
4066,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,19,,D4,26 EAST 10TH STREET,8D,10003,0,0,0,0,0,1926,2,D4,550000,2015-10-26,0
4067,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,19,,D4,26 EAST 10TH STREET,9CD,10003,0,0,0,0,0,1926,2,D4,3350000,2015-12-18,0
4068,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,19,,D4,25 EAST 9TH STREET,10A,10003,0,0,0,0,0,1926,2,D4,3800000,2016-01-28,0
4069,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,567,19,,D4,26 EAST 10TH STREET,11G,10003,0,0,0,0,0,1926,2,D4,1575000,2016-03-16,0
4070,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,4C,10003,0,0,0,0,0,1922,2,D4,1625000,2015-08-13,0
4071,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,12B,10003,0,0,0,0,0,1922,2,D4,1625000,2015-08-24,0
4072,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,12A,10003,0,0,0,0,0,1922,2,D4,1475000,2016-05-10,0
4073,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,PHB,10003,0,0,0,0,0,1922,2,D4,9800000,2016-06-09,0
4074,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,9C,10003,0,0,0,0,0,1922,2,D4,1750000,2016-06-15,0
4075,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVE,10AB,10003,0,0,0,0,0,1922,2,D4,5650000,2016-06-07,0
4076,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,4,,D4,39 FIFTH AVENUE,9D,10003,0,0,0,0,0,1922,2,D4,1750000,2016-06-15,0
4077,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 FIFTH AVENUE,2D,10003,0,0,0,0,0,1924,2,D4,1075000,2015-09-10,0
4078,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 FIFTH AVENUE,3A,10003,0,0,0,0,0,1924,2,D4,1533611,2015-10-13,0
4079,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 FIFTH AVENUE,3B,10003,0,0,0,0,0,1924,2,D4,0,2015-10-13,0
4080,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 5TH AVENUE,3F,10003,0,0,0,0,0,1924,2,D4,1235000,2015-12-02,0
4081,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 FIFTH AVENUE,10C,10003,0,0,0,0,0,1924,2,D4,1475000,2016-03-01,0
4082,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,6,,D4,41 FIFTH AVENUE,6A,10003,0,0,0,0,0,1924,2,D4,2000000,2016-07-05,0
4083,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,1D,10003,0,0,0,0,0,1926,2,D4,0,2015-08-18,0
4084,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,5B,10003,0,0,0,0,0,1926,2,D4,0,2015-08-18,0
4085,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,5C,10003,0,0,0,0,0,1926,2,D4,550000,2015-08-18,0
4086,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,7E,10003,0,0,0,0,0,1926,2,D4,2100000,2016-01-06,0
4087,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,PHN/S,10003,0,0,0,0,0,1926,2,D4,0,2016-03-23,0
4088,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,6B,10003,0,0,0,0,0,1926,2,D4,1100000,2016-05-03,0
4089,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,24,,D4,21 EAST 10TH STREET,11DE,10003,0,0,0,0,0,1926,2,D4,5000000,2016-07-07,0
4090,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,568,26,,D4,15 EAST 10TH STREET,6D,10003,0,0,0,0,0,1910,2,D4,1250000,2016-02-24,0
4091,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,2A,10003,0,0,0,0,0,1929,2,D4,2800000,2015-09-11,0
4092,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,2BF,10003,0,0,0,0,0,1929,2,D4,3000000,2015-10-30,0
4093,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,15BF,10003,0,0,0,0,0,1929,2,D4,4500000,2015-12-10,0
4094,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,4F,10003,0,0,0,0,0,1929,2,D4,668000,2015-11-24,0
4095,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,3E,10003,0,0,0,0,0,1929,2,D4,999000,2016-02-11,0
4096,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,4E,10003,0,0,0,0,0,1929,2,D4,825000,2016-02-26,0
4097,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 5TH AVENUE,17DE,10003,0,0,0,0,0,1929,2,D4,1700000,2016-04-08,0
4098,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,569,5,,D4,51 FIFTH AVENUE,3-F,10003,0,0,0,0,0,1929,2,D4,0,2016-04-15,0
4099,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,572,17,,D4,38 WEST 9TH STREET,3,10011,0,0,0,0,0,1900,2,D4,2000000,2016-02-02,0
4100,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,572,17,,D4,38 WEST 9TH   STREET,9,10011,0,0,0,0,0,1900,2,D4,2700000,2016-05-13,0
4101,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,572,17,,D4,42 WEST 9TH STREET,18,10011,0,0,0,0,0,1900,2,D4,0,2016-05-12,0
4102,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,5C,10011,0,0,0,0,0,1923,2,D4,900003,2015-08-05,0
4103,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 5TH AVENUE,9G,10011,0,0,0,0,0,1923,2,D4,1550000,2015-08-13,0
4104,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,1G,10011,0,0,0,0,0,1923,2,D4,0,2015-09-03,0
4105,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,12G,10011,0,0,0,0,0,1923,2,D4,0,2015-11-05,0
4106,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,14E,10011,0,0,0,0,0,1923,2,D4,2300000,2015-12-23,0
4107,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,11HJ,10011,0,0,0,0,0,1923,2,D4,3100000,2016-01-25,0
4108,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVE,11A,10011,0,0,0,0,0,1923,2,D4,0,2016-02-29,0
4109,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,16F,10011,0,0,0,0,0,1923,2,D4,2062500,2016-04-28,0
4110,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,39,,D4,30 FIFTH AVENUE,4B,10011,0,0,0,0,0,1923,2,D4,1305000,2016-06-21,0
4111,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,1017,10011,0,0,0,0,0,1926,2,D4,340000,2015-08-18,0
4112,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 5TH AVENUE,431,10011,0,0,0,0,0,1926,2,D4,400000,2015-08-19,0
4113,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,1122,10011,0,0,0,0,0,1926,2,D4,515000,2015-08-19,0
4114,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,624,10011,0,0,0,0,0,1926,2,D4,680000,2015-08-26,0
4115,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,404,10011,0,0,0,0,0,1926,2,D4,423084,2015-09-04,0
4116,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,831,10011,0,0,0,0,0,1926,2,D4,425000,2015-09-17,0
4117,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,711,10011,0,0,0,0,0,1926,2,D4,365000,2015-10-09,0
4118,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 5 AVENUE                              ,,10011,0,0,0,0,0,1926,2,D4,350000,2015-10-23,0
4119,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,301,10011,0,0,0,0,0,1926,2,D4,724000,2015-11-04,0
4120,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 5 AVENUE,829,10011,0,0,0,0,0,1926,2,D4,0,2015-09-30,0
4121,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 5 AVENUE,707,10011,0,0,0,0,0,1926,2,D4,380000,2015-11-20,0
4122,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,327,10011,0,0,0,0,0,1926,2,D4,349000,2015-11-09,0
4123,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 5 AVENUE,1501,10011,0,0,0,0,0,1926,2,D4,1700000,2015-12-22,0
4124,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE                          ,,10011,0,0,0,0,0,1926,2,D4,0,2016-01-07,0
4125,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE                          ,,10011,0,0,0,0,0,1926,2,D4,0,2016-01-07,0
4126,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE                          ,,10011,0,0,0,0,0,1926,2,D4,0,2016-01-07,0
4127,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE                          ,,10011,0,0,0,0,0,1926,2,D4,0,2016-01-07,0
4128,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE                          ,,10011,0,0,0,0,0,1926,2,D4,0,2016-01-07,0
4129,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,723,10011,0,0,0,0,0,1926,2,D4,605000,2016-01-20,0
4130,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,1514,10011,0,0,0,0,0,1926,2,D4,1775000,2016-02-23,0
4131,1,GREENWICH VILLAGE-CENTRAL,10  COOPS - ELEVATOR APARTMENTS             ,2,573,43,,D4,24 FIFTH AVENUE,510,10011,0,0,0,0,0,1926,2,D4,365000,2016-02-12,0
